date;time;exp_id;round;tray_id;tray_info;plant_id;position;plant_name;genotype;pid;cam;Temp-avg;Temp-stddev;Temp-median;Temp-min;Temp-max
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST255;C5;LC_LT_LW_LL;ht1-2;IR1;109;21,73202133;0,041867767;21,72631836;21,63650513;21,80917358
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST256;D1;LC_LT_LW_LL;MES5;IR1;109;21,3233757;0,033103801;21,33190918;21,26257324;21,37350464
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST257;D2;LC_LT_LW_LL;ht1-5;IR1;109;21,56488991;0,03198538;21,56735229;21,48431396;21,61578369
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST258;D3;LC_LT_LW_LL;ht1-5;IR1;109;21,66932297;0,039049108;21,67105103;21,6088562;21,72631836
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST259;D4;LC_LT_LW_LL;MES5;IR1;109;21,73788834;0,066273555;21,74703979;21,57427979;21,85745239
2018-07-31;16:27:56;84;6;ES02_13_LW_LL;R02_1;ESTST260;D5;LC_LT_LW_LL;Col-0;IR1;109;21,49343872;0,047624741;21,48777771;21,42199707;21,60192871
2018-07-31;16:31:48;84;6;ES02_14_LW_LL;R02_1;ESTST261;A1;LC_LT_LW_LL;MES5;IR1;109;21,34670067;0,030460857;21,33883667;21,29724121;21,41506958
2018-07-31;16:31:48;84;6;ES02_14_LW_LL;R02_1;ESTST262;A2;LC_LT_LW_LL;ht1-4;IR1;109;21,55985832;0,04934366;21,53970337;21,51202393;21,67797852
2018-07-31;16:31:48;84;6;ES02_14_LW_LL;R02_1;ESTST263;A3;LC_LT_LW_LL;ht1-5;IR1;109;21,68487549;0,02806541;21,681427;21,63650513;21,72631836
2018-07-31;16:31:48;84;6;ES02_14_LW_LL;R02_1;ESTST264;A4;LC_LT_LW_LL;ht1-2;IR1;109;21,62958908;0,044580426;21,62614441;21,56045532;21,72631836
2018-07-31;16:31:48;84;6;ES02_14_LW_LL;R02_1;ESTST265;A5;LC_LT_LW_LL;MES7;IR1;109;21,62940025;0,048421994;21,62268066;21,53970337;21,82296753
